Sample,Glycolysis scores,OXPHOS scores,FAO Scores,HIF1 scores
BR.MCF7,0.927149083980447,1.64431739047675,0.424719160673836,0.14918638434848
BR.MDA.MB.231,1.07746786767812,1.64131033754006,-0.17196344748568,0.203654549856225
BR.HS.578T,1.03521544605287,1.60780100022033,-0.50311283376397,0.196384474189245
BR.BT.549,1.02079592545703,1.63581547193603,-0.154234412032625,0.17099299116277
BR.T.47D,0.907816202165021,1.64150613063434,0.530389353475467,0.161868048445846
CNS.SF.268,1.03412666395684,1.61031434298831,-0.155473410353318,0.19229650985656
CNS.SF.295,1.01925760277894,1.65299512083143,-0.132502404657817,0.208141409288253
CNS.SF.539,1.08984065129147,1.59536564506523,-0.426840611156665,0.198256580035265
CNS.SNB.19,1.0993279412933,1.64895106005993,0.147779539050419,0.22542380256196
CNS.SNB.75,1.09572309214204,1.60318482940943,-0.32932886070255,0.228487844947156
CNS.U251,1.14251108541668,1.60994402211194,-0.266415022468471,0.218815363145017
CO.COLO.205,1.10772021096788,1.71723190897174,0.759499722696001,0.149716128066869
CO.HCC.2998,1.04467242488425,1.72789428591487,0.637842918695089,0.172831548327383
CO.HCT.116,1.0817897508829,1.65409715234245,-0.124122166680664,0.181879463159634
CO.HCT.15,1.00168157128481,1.68537418560175,0.364741665526594,0.130424837624499
CO.HT29,1.02420390498559,1.62760523100183,-0.153164920977549,0.139444725623914
CO.KM12,1.06430756579687,1.76239115516248,0.507798135626158,0.138765703910847
CO.SW.620,0.991179703733816,1.68388223599081,-0.117696331783713,0.160144885953609
LE.CCRF.CEM,0.824239311244247,1.65202429817395,0.366578604985647,0.126509658685862
LE.HL.60.TB.,0.877034766527157,1.70277837297714,0.95156589876844,0.145166702307249
LE.K.562,0.825407216298962,1.66743674617659,-0.339201893513958,0.175861895126242
LE.MOLT.4,0.80245282186947,1.63806783039142,-0.143191023408921,0.119399236225906
LE.RPMI.8226,0.940260509962728,1.67163899814126,0.0347455481071752,0.168616756871374
LE.SR,0.914290292262206,1.60132201590159,-0.213885690498137,0.176311010314294
ME.LOX.IMVI,0.987011252319249,1.65502841239601,-0.329000182497773,0.17913816832096
ME.MALME.3M,0.978784305717967,1.66557054061843,0.114505005908585,0.158999807133958
ME.M14,1.02878190691477,1.7146249806478,0.149571147670391,0.16827806791687
ME.SK.MEL.2,0.983877644375091,1.66010812827084,-0.293691167993128,0.158058032495835
ME.SK.MEL.28,1.03377795791227,1.66130402519674,0.0337781575759197,0.163178738926524
ME.SK.MEL.5,1.0553489880454,1.80245282186947,0.900814123611766,0.18388139440771
ME.UACC.257,0.979222728122926,1.68413434823816,0.25275468003894,0.157978097093853
ME.UACC.62,1.05558895730206,1.71477497371736,0.394080584118182,0.180111518030947
ME.MDA.MB.435,1.05190837371115,1.7111718216303,0.145213681322152,0.214531156672361
LC.A549.ATCC,1.07819540505842,1.70500691065167,0.351611393336889,0.188387718430167
LC.EKVX,1.03302381900513,1.69770115551835,-0.0428430459896794,0.191213487905395
LC.HOP.62,1.07972415887688,1.65041296128854,0.105730891191489,0.204787718777501
LC.HOP.92,1.09850394056262,1.66442320622913,-0.458292472394744,0.198867147092106
LC.NCI.H226,1.01780032474232,1.60224309619733,-0.329719327059948,0.191875226695683
LC.NCI.H23,1.01485931332154,1.65213173530183,-0.208821423253982,0.150933590157391
LC.NCI.H322M,1.15373980254322,1.6468791139928,0.289610744286184,0.176542136668939
LC.NCI.H460,1.0402080845799,1.73525612581196,0.355243523991251,0.183956355485232
LC.NCI.H522,0.905234027647265,1.69266292490165,0.261067237946044,0.115873957612314
OV.IGROV1,1.0694023891628,1.63574371313408,-0.355884099493884,0.196933033592484
OV.OVCAR.3,1.02823205002715,1.65736296682865,0.339978858871775,0.177016069585729
OV.OVCAR.4,1.06499794885812,1.7150025935566,0.53532725771716,0.215525344599141
OV.OVCAR.5,1.10194140246112,1.62923840934755,-0.155573118054222,0.192903554725501
OV.OVCAR.8,0.999342201881294,1.65399295632565,-0.201368619175983,0.165172022762975
OV.SK.OV.3,1.03193174745783,1.6361188203014,-0.351695941420571,0.195969714780081
OV.NCI.ADR.RES,1.02752190236598,1.65410601199573,-0.676594564445558,0.179842764024686
PR.PC.3,0.991172326820551,1.68001812918294,0.24703084288489,0.166902410655628
PR.DU.145,1.0632235641355,1.61880017354382,-0.305152243166986,0.161054434148996
RE.786.0,1.16389397523213,1.5910984475107,-0.892857761731668,0.229870834351511
RE.A498,1.15437321336957,1.63666833026213,-0.901401041713594,0.230747502893939
RE.ACHN,1.04813431408043,1.61413370266832,0.627716925729204,0.177794238683127
RE.CAKI.1,1.04357190065071,1.57669375275856,-0.690638695539945,0.202139879622025
RE.RXF.393,1.20231525548025,1.60145021353971,-0.413178922215251,0.25254443999799
RE.SN12C,1.0024073157512,1.63940938460931,-0.102849145728557,0.181565436102103
RE.TK.10,1.05515387179235,1.6390295575093,-0.567241364999387,0.17220227486477
RE.UO.31,1.04832050035086,1.63413419412174,0.678240562552971,0.17937514071457
