Sample,Glycolysis scores,OXPHOS scores,FAO scores,HIF-1 scores
W239_siControl_rep1,1.5066851695785,2.39568424213461,-0.223855981908742,0.199908389597184
W239_siControl_rep2,1.47781234750469,2.41197688183755,-0.0917225883234723,0.202587113797476
W239_siControl_rep3,1.48312882159975,2.39381284943866,-0.187929687553622,0.202496240207552
W239_siSTAT_rep1,1.49555246514643,2.40541271822155,-0.151679942773114,0.199062692134195
W239_siSTAT_rep2,1.49009775898865,2.41149491603426,-0.0329600202188989,0.204972750203238
W239_siSTAT_rep3,1.48169941847677,2.40328140399061,0.0260317907595529,0.202196602965099
G1_siControl_rep1,1.50168144492434,2.42533674509572,-0.00738238178039197,0.190338827501459
G1_siControl_rep2,1.46516214124183,2.44176765494556,-0.300260398306323,0.180105315122593
G1_siControl_rep3,1.5378617879898,2.46516214124183,0.664682649766826,0.19616292406652
G1_siSTAT_rep1,1.51675908285712,2.44016716614968,-0.0506642180142027,0.19195572245732
G1_siSTAT_rep2,1.48971644307679,2.44695955626685,0.0151313509925629,0.18650248838087
G1_siSTAT_rep3,1.5171884809344,2.46181401698221,0.340609427358121,0.193177194494862
