Sample,Glycolysis scores,OXPHOS scores,FAO scores,HIF-1 scores
mole_1__re_analyzed_,0.971284755386309,1.88206154971764,0.020682899878743,0.168357272983701
mole_2__re_analyzed_,0.911347786904231,1.83913244288305,-0.746784421477216,0.16854601441145
H15__re_analyzed_,0.974897004782474,1.84095121657503,-0.580794120650432,0.20103047802774
H59__re_analyzed_,0.963590873670774,1.89121108731408,0.912087003357471,0.18491359832962
H60__re_analyzed_,0.952642827649584,1.82563053866459,-0.870468332868607,0.179377032373064
H17__re_analyzed_,1.01886916249075,1.81141789986198,-0.131855136251988,0.197327788753373
H18__re_analyzed_,1.04504722600225,1.8672532923494,0.592599283985721,0.198456977177159
H19__re_analyzed_,1.00932913787899,1.85955662995523,0.501963520953147,0.194541554107739
H21__re_analyzed_,0.990551618544712,1.8221898899162,-0.368249733463798,0.194219639671919
H23__re_analyzed_,0.95479937951958,1.79072531186756,-0.271417170829361,0.192942063482173
H67__re_analyzed_,0.970763107686141,1.81835637679461,-0.350393336961903,0.179792608100341
H69__re_analyzed_,1.01672136835972,1.86367000220877,-0.107426529346252,0.18449553116657
Patient__1_Technique__Vivo_Region__Whole_Tissue__Primary_Melanoma,1.08584961041286,1.91134778690423,0.100494206402459,0.192745365877972
Patient__2_Technique__Vivo_Region__Whole_Tissue__Primary_Melanoma,1.01641636260392,1.84880234781984,0.193046820997794,0.191847335140018
Patient__3_Technique__Vivo_Region__Whole_Tissue__Primary_Melanoma,1.04093728557557,1.85460139281114,-0.225860570414045,0.199948138030709
Patient__4_Technique__Vivo_Region__Whole_Tissue__Primary_Melanoma,1.06823118945285,1.84108620697657,-0.89916823676578,0.202486147405928
Patient__5_Technique__Vivo_Region__Whole_Tissue__Primary_Melanoma,1.05670462122965,1.81248040894089,-0.615066604257067,0.193879283092501
Patient__6_Technique__Vivo_Region__Whole_Tissue__Primary_Melanoma,1.00801914632435,1.86678724796157,1.05779991760037,0.17634573699422
Patient__7_Technique__Vivo_Region__Whole_Tissue__Primary_Melanoma,1.00841870265955,1.81764146880205,-0.21371846870867,0.190153455672254
Patient__8_Technique__Vivo_Region__Whole_Tissue__Primary_Melanoma,0.980194656990612,1.85959413383255,0.876642482383848,0.191990769719448
Patient__9_Technique__Vivo_Region__Whole_Tissue__Primary_Melanoma,0.93676071927955,1.8076039704581,0.362770530638546,0.180689219213936
Patient__10_Technique__Vivo_Region__Whole_Tissue__Primary_Melanoma,0.996749068576456,1.88250646571348,0.676928208113245,0.193324842906342
Patient__11_Technique__Vivo_Region__Whole_Tissue__Primary_Melanoma,0.990573968237645,1.82047284423453,0.182985866038407,0.191296096500037
Patient__12_Technique__Vivo_Region__Whole_Tissue__Primary_Melanoma,0.924809933296656,1.82080372962026,-0.20956710321032,0.1897524713941
Patient__13_Technique__Vivo_Region__Whole_Tissue__Primary_Melanoma,1.0459466560706,1.83111693707836,0.160088442484774,0.204882164578855
Patient__14_Technique__Vivo_Region__Whole_Tissue__Primary_Melanoma,1.00961767041948,1.79807243715754,0.270247962069017,0.184452871072589
Patient__15_Technique__Vivo_Region__Whole_Tissue__Primary_Melanoma,1.026597841992,1.80369470745877,-0.0139723883467698,0.203960855305656
Patient__16_Technique__Vivo_Region__Whole_Tissue__Primary_Melanoma,1.04430793949737,1.84171621537148,-0.30359499135133,0.194807196022825
