Sample,Glycolysis scores,OXPHOS scores,FAO scores,HIF-1 scores
M005_X1,1.60077729891009,1.95868246542156,0.395571807191302,0.28180691227548
M005,1.39590950703772,1.57780743762374,-0.71635799352984,0.290430518568017
M005R_X1,1.62408140191207,1.9587420860661,0.376966283407693,0.282530785169213
M005R,1.29525096247483,1.51954859119365,-0.46834799708439,0.262265488464805
M019_X1,1.70741659046392,2.24776073769645,0.818274176305615,0.29717411505108
M019,1.58581151904522,1.75299820702763,-0.147366806296737,0.282373467070348
M019R_X1,1.77677506149018,2.29525096247484,0.335467758167048,0.29827558135618
M019R,1.59187262583011,1.61231317253023,-0.198812447814559,0.300014315769381
M026_X1,1.59407773537642,2.13064823765629,0.297828341544224,0.270096697682905
M026,1.4882407971426,1.84454436401668,-0.097337868872198,0.270993700170793
M026R,1.50541755319653,1.95390084664497,-0.377035985164055,0.269742824745856
M029_X1,1.41474993275665,2.13083374878449,0.208261505843611,0.244193585053402
M029R_X1,1.5016168017767,2.1167503047116,0.308966754381221,0.258098691355877
M029R,1.42797128980996,1.87982383820619,-0.736077528078935,0.264810748237275
