Sample,Glycolysis scores,OXPHOS scores,FAO scores,HIF-1 scores
Patient_1_Pre_untreated,0.560322448503082,1.24261465307989,-0.71515462220238,-0.102655230434604
Patient_1_Prog_Treated_with_dabrafenib,0.513123508055552,1.18781817199893,-0.272261956939574,-0.0931382607625067
Patient_2_Pre_untreated,0.642860717059882,1.05182476181959,-0.274875069389612,-0.121850863873271
Patient_2_Prog_Treated_with_dabrafenib,0.651870097459556,0.9971687244629,-0.283473832481845,-0.135208273484631
Patient_3_Pre_untreated,0.648540347827496,0.914835741066369,-0.0670269743244966,-0.11888537776501
Patient_3_Prog_1_Treated_with_dabrafenib,0.602115000342002,0.960630679639286,-0.571765737329417,-0.0962399967168712
Patient_3_Prog_2_Treated_with_dabrafenib,0.7486671768508,1.28689681934575,-0.154125871750571,-0.0610809701645668
Patient_4_Pre_untreated,0.779897155763701,1.04095082302541,-0.459098982543131,-0.098039972093405
Patient_4_Prog_Treated_with_dabrafenib,0.722624428085415,1.01619266934402,-0.0722501211100567,-0.105751220913531
Patient_5_Pre_untreated,0.658492259256661,1.24511335141655,0.060772255334206,-0.0896056141502853
Patient_5_EDT_treated_with_dabrafenib,0.60825115053692,1.09988985568499,0.187000510658739,-0.0804621003816637
Patient_5_Prog_Treated_with_dabrafenib,0.638509737272992,1.27808739812747,-0.59190822563578,-0.0809726269134485
Patient_7_Pre_untreated,0.709339318393186,1.1365040631542,-0.326145747925836,-0.0683383264250831
Patient_7_Pre_untreated__replicate_,0.629266291919612,1.28849868349363,-0.192374886102379,-0.128906307711249
Patient_7_Prog_Treated_with_dabrafenib,0.730316005906624,1.23084581993159,0.178883085912635,-0.0911363729634342
Patient_8_Pre_untreated,0.750864048734634,1.10069083919984,0.194625069627134,-0.125536175975705
Patient_8_Pre_untreated__replicate_,0.695792707398588,1.14383157752963,-0.116110777301943,-0.135458612057291
Patient_8_Prog_1_Treated_with_dabrafenib,0.75727497076134,1.1213761046232,-0.23940103065982,-0.119871137193746
Patient_8_Prog_2_Treated_with_dabrafenib,0.766838869825345,1.00474606517811,0.120352737498658,-0.100948824229491
Patient_9_Pre_untreated,0.684171836061327,1.1948827133469,0.206077748018387,-0.144416629047482
Patient_9_Prog_Treated_with_dabrafenib,0.661751138565819,1.16656356486165,0.25996900043191,-0.119212049082776
Patient_10_Pre_untreated,0.742810634429357,1.20863830038381,-0.442762981295712,-0.140526121393688
Patient_10_Pre_untreated__replicate_,0.666277471614838,1.21554134937431,-0.118089791602137,-0.122422128288259
Patient_10_EDT_Treated_with_dabrafenib,0.758854483125298,1.21496101740793,0.355872064511195,-0.11844790084951
Patient_10_Prog_1_Treated_with_dabrafenib,0.630634963339249,1.24879359256764,0.536068606585727,-0.137143677925062
Patient_10_Prog_2_Treated_with_dabrafenib,0.66410358458061,1.21234202490146,0.20879861355192,-0.0983764927976362
Patient_11_Pre_untreated,0.527513498785198,0.92383459839182,0.293842988846291,-0.115256699634752
Patient_11_Pre_untreated__replicate_,0.575669290160878,0.959718122088344,0.146265487821909,-0.135182008454057
Patient_11_Prog_1_Treated_with_dabrafenib,0.709602770598879,0.959713709801133,0.136576079084313,-0.12413427996881
