Sample,Glycolysis scores,OXPHOS scores,FAO scores,HIF-1 scores
CtrlshRNA19031313088A,1.38050227049198,2.27988780373287,0.127036521175666,0.178350881760361
CtrlshRNA19031313088B,1.40206136168105,2.26277587214046,-0.0469623016946768,0.182190495604911
CtrlshRNA19031313088C,1.37766208045363,2.26702948959039,0.00318992763209512,0.186152911598008
CtrlshRNA29031313088D,1.40276269380095,2.28637394423865,0.412728860896537,0.183311269880645
CtrlshRNA29031313088E,1.39108794978982,2.28057488720685,0.267607727796646,0.17604547609165
CtrlshRNA29031313088F,1.38065762395664,2.28210454740191,0.0642092462076091,0.181600226610898
NFATc2shRNA19031313088G,1.35108017577921,2.3264503736783,0.219646260323768,0.174962361141471
NFATc2shRNA19031313088H,1.34155506634101,2.32930022890918,-0.24660699396853,0.169873440105708
NFATc2shRNA19031313088I,1.35282345891652,2.34155506634101,0.167685014933662,0.17760751942116
NFATc2shRNA29031313088J,1.36973636116962,2.26784561358985,-0.646524703117752,0.190240585782622
NFATc2shRNA29031313088K,1.3620296076712,2.26009725185716,-0.255175411982002,0.182535160301831
NFATc2shRNA29031313088L,1.35465294745952,2.26075323527626,-0.0668341482030263,0.184838928608561
