"","Pro_Ver","Inv_Ver","Pro_Hoek","Inv_Hoek","KS_E","KS_M","KS","GS"
"MM001_RNA",22.4493,-29.1963,5.6795,-8.9268,-3.9155,-8.0058,-0.157314148681055,21.9200150050138
"MM011_RNA",23.6679,-29.8239,5.9846,-10.3041,-3.0339,-9.0853,-0.171310224547635,21.4625607425106
"MM031_RNA",22.4192,-33.0955,3.6951,-9.2519,-0.644,-10.4206,-0.231218661434489,6.85409230875957
"MM034_RNA",24.0226,-32.1589,8.3657,-10.3296,-4.0457,-3.7974,-0.0814475692173534,2.77979870095909
"MM047_RNA",-47.2349,35.987,-12.6282,9.4821,-0.7031,7.2464,0.200130804447351,-12.0956757591259
"MM057_RNA",14.9323,-24.616,1.9192,-7.7925,0.5248,-2.5115,-0.0998909962938739,1.38086963788431
"MM074_RNA",20.3835,-26.6493,6.941,-8.7531,-0.284,-2.789,-0.0977545236538042,0.910110167729054
"MM087_RNA",14.3709,-27.96,3.6918,-8.9942,-0.7457,-6.1125,-0.165293219969479,-1.86327527145551
"MM099_RNA",-42.8912,36.7951,-11.7115,11.0984,0.9526,4.8234,0.178940483976455,-10.8780003246843
"MM118_RNA",18.2112,-31.0606,5.9396,-9.4513,3.4386,-8.8665,-0.274427730542838,17.2879172369691
"SKMEL5_RNA",25.8812,-33.8146,6.4468,-10.5913,-0.5018,-9.1814,-0.173359494222804,2.08466278225888
"MM047_scramble1",-15.1714,28.0708,-3.6786,9.8921,-0.7504,6.1497,0.156224111619795,-5.36581544115268
"MM047_scramble2",-34.0904,38.4837,-9.3644,11.3307,1.3054,10.5402,0.242598648354044,-10.3248719378344
"MM047_scramble3",-31.4788,38.6329,-8.5704,10.9726,0.0079,9.6373,0.259995639851755,-8.3125898869299
"MM047_TEAD_KD1",-16.8063,27.3121,-4.0504,8.3139,1.3479,6.6111,0.118683235229998,-6.90615890837803
"MM047_TEAD_KD2",-24.0267,30.7703,-6.5961,9.7555,3.5838,8.5673,0.128493568781339,-8.75037918205968
"MM047_TEAD_KD3",-24.1598,28.7143,-6.5234,8.8567,2.4884,7.4464,0.150163505559189,-10.1832598704639
